Station,Year,Month,Day,Night,DayLimit,NightLimit
29,2017,12,58.0,51.0,55,45
30,2017,1,74.0,65.0,65,55
30,2017,2,73.0,66.0,65,55
30,2017,3,74.0,66.0,65,55
30,2017,4,73.0,65.0,65,55
30,2017,5,73.0,65.0,65,55
30,2017,6,75.0,70.0,65,55
30,2017,7,75.0,68.0,65,55
30,2017,8,75.0,67.0,65,55
30,2017,9,74.0,67.0,65,55
30,2017,10,74.0,66.0,65,55
30,2017,11,74.0,65.0,65,55
30,2017,12,75.0,66.0,65,55
31,2017,1,60.0,54.0,75,70
31,2017,2,60.0,54.0,75,70
31,2017,3,60.0,53.0,75,70
31,2017,4,60.0,55.0,75,70
31,2017,5,60.0,55.0,75,70
31,2017,6,61.0,58.0,75,70
31,2017,7,61.0,55.0,75,70
31,2017,8,60.0,54.0,75,70
31,2017,9,65.0,58.0,75,70
31,2017,10,62.0,56.0,75,70
31,2017,11,61.0,56.0,75,70
31,2017,12,62.0,56.0,75,70
32,2017,1,71.0,63.0,55,45
32,2017,2,71.0,64.0,55,45
32,2017,3,71.0,64.0,55,45
32,2017,4,72.0,66.0,55,45
32,2017,5,73.0,67.0,55,45
32,2017,6,72.0,66.0,55,45
32,2017,7,72.0,65.0,55,45
32,2017,8,72.0,65.0,55,45
32,2017,9,72.0,65.0,55,45
32,2017,10,72.0,67.0,55,45
32,2017,11,71.0,64.0,55,45
32,2017,12,71.0,64.0,55,45
33,2017,1,54.0,48.0,50,40
33,2017,2,55.0,49.0,50,40
33,2017,3,56.0,49.0,50,40
33,2017,4,56.0,51.0,50,40
33,2017,5,57.0,52.0,50,40
33,2017,6,57.0,52.0,50,40
33,2017,7,55.0,50.0,50,40
33,2017,8,61.0,53.0,50,40
33,2017,9,58.0,50.0,50,40
33,2017,10,55.0,50.0,50,40
33,2017,11,55.0,49.0,50,40
33,2017,12,55.0,50.0,50,40
34,2017,1,64.0,57.0,65,55
34,2017,2,66.0,59.0,65,55
34,2017,3,66.0,59.0,65,55
34,2017,4,65.0,59.0,65,55
34,2017,5,66.0,59.0,65,55
34,2017,6,66.0,62.0,65,55
34,2017,7,67.0,65.0,65,55
34,2017,8,66.0,59.0,65,55
34,2017,9,68.0,60.0,65,55
34,2017,10,72.0,67.0,65,55
34,2017,11,78.0,80.0,65,55
34,2017,12,75.0,76.0,65,55
35,2017,1,66.0,54.0,55,45
35,2017,2,74.0,71.0,55,45
35,2017,3,63.0,52.0,55,45
35,2017,4,78.0,75.0,55,45
35,2017,5,61.0,56.0,55,45
35,2017,6,63.0,59.0,55,45
35,2017,7,64.0,60.0,55,45
35,2017,8,62.0,55.0,55,45
35,2017,9,61.0,54.0,55,45
35,2017,10,60.0,54.0,55,45
35,2017,11,65.0,63.0,55,45
35,2017,12,60.0,51.0,55,45
36,2017,1,77.0,74.0,75,70
36,2017,2,76.0,75.0,75,70
36,2017,3,74.0,76.0,75,70
36,2017,4,75.0,80.0,75,70
36,2017,5,75.0,80.0,75,70
36,2017,6,74.0,74.0,75,70
36,2017,7,75.0,76.0,75,70
36,2017,8,82.0,73.0,75,70
36,2017,9,84.0,75.0,75,70
36,2017,10,84.0,77.0,75,70
36,2017,11,82.0,72.0,75,70
36,2017,12,71.0,65.0,75,70
37,2017,1,58.0,51.0,50,40
37,2017,2,61.0,52.0,50,40
37,2017,3,59.0,53.0,50,40
37,2017,4,67.0,61.0,50,40
37,2017,5,74.0,77.0,50,40
37,2017,6,62.0,62.0,50,40
37,2017,7,62.0,59.0,50,40
37,2017,8,58.0,54.0,50,40
37,2017,9,58.0,51.0,50,40
37,2017,10,56.0,50.0,50,40
37,2017,11,58.0,51.0,50,40
37,2017,12,58.0,53.0,50,40
38,2017,1,72.0,72.0,65,55
38,2017,2,73.0,72.0,65,55
38,2017,3,73.0,73.0,65,55
38,2017,4,74.0,73.0,65,55
38,2017,5,74.0,73.0,65,55
38,2017,6,73.0,73.0,65,55
38,2017,7,73.0,73.0,65,55
38,2017,8,73.0,73.0,65,55
38,2017,9,72.0,72.0,65,55
38,2017,10,71.0,64.0,65,55
38,2017,11,78.0,80.0,65,55
38,2017,12,88.0,85.0,65,55
39,2017,1,69.0,64.0,65,55
39,2017,2,69.0,65.0,65,55
39,2017,3,69.0,65.0,65,55
39,2017,4,71.0,65.0,65,55
39,2017,5,72.0,70.0,65,55
39,2017,6,71.0,67.0,65,55
39,2017,7,72.0,68.0,65,55
39,2017,8,71.0,66.0,65,55
39,2017,9,70.0,65.0,65,55
39,2017,10,71.0,65.0,65,55
39,2017,11,71.0,65.0,65,55
39,2017,12,70.0,66.0,65,55
40,2017,1,73.0,72.0,75,70
40,2017,2,71.0,71.0,75,70
40,2017,3,79.0,82.0,75,70
40,2017,4,74.0,75.0,75,70
40,2017,5,77.0,80.0,75,70
40,2017,6,79.0,81.0,75,70
40,2017,7,81.0,81.0,75,70
40,2017,8,79.0,78.0,75,70
40,2017,9,74.0,74.0,75,70
40,2017,10,86.0,81.0,75,70
40,2017,11,74.0,74.0,75,70
40,2017,12,72.0,72.0,75,70
41,2017,1,62.0,56.0,65,55
41,2017,2,62.0,58.0,65,55
41,2017,3,62.0,58.0,65,55
41,2017,4,63.0,57.0,65,55
41,2017,5,63.0,56.0,65,55
41,2017,6,63.0,57.0,65,55
41,2017,7,64.0,57.0,65,55
41,2017,8,63.0,56.0,65,55
41,2017,9,63.0,57.0,65,55
41,2017,10,63.0,57.0,65,55
41,2017,11,62.0,56.0,65,55
41,2017,12,62.0,56.0,65,55
42,2017,1,64.0,57.0,55,45
42,2017,2,64.0,58.0,55,45
42,2017,3,66.0,61.0,55,45
42,2017,4,68.0,64.0,55,45
42,2017,5,66.0,61.0,55,45
42,2017,6,66.0,62.0,55,45
42,2017,7,65.0,59.0,55,45
42,2017,8,67.0,58.0,55,45
42,2017,9,68.0,59.0,55,45
42,2017,10,73.0,59.0,55,45
42,2017,11,66.0,57.0,55,45
42,2017,12,66.0,56.0,55,45
43,2017,1,71.0,71.0,50,40
43,2017,2,71.0,70.0,50,40
43,2017,3,70.0,70.0,50,40
43,2017,4,70.0,69.0,50,40
43,2017,5,71.0,70.0,50,40
43,2017,6,69.0,68.0,50,40
43,2017,7,70.0,71.0,50,40
43,2017,8,72.0,72.0,50,40
43,2017,9,64.0,65.0,50,40
43,2017,10,76.0,75.0,50,40
43,2017,11,82.0,82.0,50,40
43,2017,12,71.0,71.0,50,40
44,2017,1,71.0,72.0,65,55
44,2017,2,63.0,65.0,65,55
44,2017,3,59.0,55.0,65,55
44,2017,4,62.0,62.0,65,55
44,2017,5,63.0,63.0,65,55
44,2017,6,64.0,64.0,65,55
44,2017,7,67.0,66.0,65,55
44,2017,8,71.0,69.0,65,55
44,2017,9,71.0,70.0,65,55
44,2017,10,66.0,64.0,65,55
44,2017,11,68.0,67.0,65,55
44,2017,12,71.0,70.0,65,55
45,2017,1,62.0,52.0,55,45
45,2017,2,62.0,58.0,55,45
45,2017,3,62.0,58.0,55,45
45,2017,4,67.0,64.0,55,45
45,2017,5,66.0,59.0,55,45
45,2017,6,64.0,61.0,55,45
45,2017,7,61.0,57.0,55,45
45,2017,8,61.0,54.0,55,45
45,2017,9,68.0,57.0,55,45
45,2017,10,65.0,58.0,55,45
45,2017,11,68.0,55.0,55,45
45,2017,12,61.0,51.0,55,45
46,2017,1,64.0,60.0,50,40
46,2017,2,64.0,61.0,50,40
46,2017,3,64.0,61.0,50,40
46,2017,4,66.0,63.0,50,40
46,2017,5,64.0,61.0,50,40
46,2017,6,65.0,61.0,50,40
46,2017,7,64.0,62.0,50,40
46,2017,8,64.0,59.0,50,40
46,2017,9,63.0,59.0,50,40
46,2017,10,65.0,61.0,50,40
46,2017,11,64.0,58.0,50,40
46,2017,12,63.0,57.0,50,40
47,2017,1,67.0,63.0,65,55
47,2017,2,67.0,63.0,65,55
47,2017,3,67.0,64.0,65,55
47,2017,4,68.0,64.0,65,55
47,2017,5,67.0,63.0,65,55
47,2017,6,67.0,63.0,65,55
47,2017,7,67.0,62.0,65,55
47,2017,8,67.0,62.0,65,55
47,2017,9,66.0,63.0,65,55
47,2017,10,67.0,63.0,65,55
47,2017,11,67.0,63.0,65,55
47,2017,12,67.0,63.0,65,55
48,2017,1,76.0,68.0,55,45
48,2017,2,74.0,68.0,55,45
48,2017,3,74.0,68.0,55,45
48,2017,4,74.0,68.0,55,45
48,2017,5,74.0,68.0,55,45
48,2017,6,74.0,68.0,55,45
48,2017,7,75.0,68.0,55,45
48,2017,8,76.0,68.0,55,45
48,2017,9,76.0,71.0,55,45
48,2017,10,76.0,70.0,55,45
48,2017,11,75.0,68.0,55,45
48,2017,12,75.0,68.0,55,45
49,2017,1,64.0,61.0,75,70
49,2017,2,64.0,62.0,75,70
49,2017,3,65.0,62.0,75,70
49,2017,4,68.0,64.0,75,70
49,2017,5,67.0,63.0,75,70
49,2017,6,67.0,63.0,75,70
49,2017,7,65.0,61.0,75,70
49,2017,8,64.0,61.0,75,70
49,2017,9,64.0,60.0,75,70
49,2017,10,65.0,61.0,75,70
49,2017,11,63.0,60.0,75,70
49,2017,12,63.0,60.0,75,70
50,2017,1,67.0,60.0,75,70
50,2017,2,68.0,62.0,75,70
50,2017,3,67.0,60.0,75,70
50,2017,4,68.0,60.0,75,70
50,2017,5,67.0,62.0,75,70
50,2017,6,69.0,68.0,75,70
50,2017,7,68.0,61.0,75,70
50,2017,8,67.0,60.0,75,70
50,2017,9,67.0,60.0,75,70
50,2017,10,64.0,58.0,75,70
50,2017,11,63.0,58.0,75,70
50,2017,12,63.0,58.0,75,70
51,2017,1,75.0,70.0,65,55
51,2017,2,76.0,71.0,65,55
51,2017,3,75.0,71.0,65,55
51,2017,4,73.0,69.0,65,55
51,2017,5,73.0,69.0,65,55
51,2017,6,75.0,71.0,65,55
51,2017,7,72.0,69.0,65,55
51,2017,8,62.0,58.0,65,55
51,2017,9,60.0,60.0,65,55
51,2017,10,70.0,67.0,65,55
51,2017,11,75.0,75.0,65,55
51,2017,12,73.0,71.0,65,55
52,2017,1,60.0,54.0,50,40
52,2017,2,60.0,54.0,50,40
52,2017,3,60.0,55.0,50,40
52,2017,4,61.0,58.0,50,40
52,2017,5,62.0,59.0,50,40
52,2017,6,66.0,58.0,50,40
52,2017,7,68.0,66.0,50,40
52,2017,8,70.0,66.0,50,40
52,2017,9,61.0,60.0,50,40
52,2017,10,61.0,54.0,50,40
52,2017,11,59.0,53.0,50,40
52,2017,12,59.0,59.0,50,40
53,2017,1,57.0,47.0,55,45
53,2017,2,57.0,52.0,55,45
53,2017,3,57.0,51.0,55,45
53,2017,4,58.0,52.0,55,45
53,2017,5,58.0,52.0,55,45
53,2017,6,56.0,52.0,55,45
53,2017,7,57.0,52.0,55,45
53,2017,8,57.0,52.0,55,45
53,2017,9,57.0,52.0,55,45
53,2017,10,60.0,53.0,55,45
53,2017,11,59.0,50.0,55,45
53,2017,12,57.0,46.0,55,45
54,2017,1,66.0,57.0,50,40
54,2017,2,66.0,58.0,50,40
54,2017,3,65.0,58.0,50,40
54,2017,4,65.0,59.0,50,40
54,2017,5,65.0,61.0,50,40
54,2017,6,68.0,59.0,50,40
54,2017,7,69.0,58.0,50,40
54,2017,8,67.0,58.0,50,40
54,2017,9,67.0,59.0,50,40
54,2017,10,68.0,60.0,50,40
54,2017,11,66.0,58.0,50,40
54,2017,12,65.0,56.0,50,40
55,2017,1,64.0,55.0,75,70
55,2017,2,65.0,59.0,75,70
55,2017,3,65.0,57.0,75,70
55,2017,4,64.0,54.0,75,70
55,2017,5,69.0,57.0,75,70
55,2017,6,65.0,55.0,75,70
55,2017,7,64.0,58.0,75,70
55,2017,8,66.0,57.0,75,70
55,2017,9,66.0,56.0,75,70
55,2017,10,60.0,53.0,75,70
55,2017,11,64.0,58.0,75,70
55,2017,12,65.0,57.0,75,70
56,2017,1,64.0,56.0,50,40
56,2017,2,67.0,59.0,50,40
56,2017,3,69.0,58.0,50,40
56,2017,4,64.0,58.0,50,40
56,2017,5,64.0,59.0,50,40
56,2017,6,65.0,60.0,50,40
56,2017,7,66.0,59.0,50,40
56,2017,8,73.0,65.0,50,40
56,2017,9,68.0,69.0,50,40
56,2017,10,75.0,70.0,50,40
56,2017,11,68.0,58.0,50,40
56,2017,12,67.0,58.0,50,40
57,2017,1,76.0,66.0,65,55
57,2017,2,76.0,67.0,65,55
57,2017,3,75.0,67.0,65,55
57,2017,4,75.0,66.0,65,55
57,2017,5,75.0,67.0,65,55
57,2017,6,76.0,68.0,65,55
57,2017,7,76.0,67.0,65,55
57,2017,8,76.0,66.0,65,55
57,2017,9,76.0,67.0,65,55
57,2017,10,76.0,67.0,65,55
57,2017,11,76.0,67.0,65,55
57,2017,12,76.0,67.0,65,55
58,2017,1,64.0,58.0,65,55
58,2017,2,65.0,61.0,65,55
58,2017,3,65.0,56.0,65,55
58,2017,4,66.0,60.0,65,55
58,2017,5,66.0,63.0,65,55
58,2017,6,65.0,58.0,65,55
58,2017,7,67.0,61.0,65,55
58,2017,8,68.0,62.0,65,55
58,2017,9,67.0,61.0,65,55
58,2017,10,64.0,58.0,65,55
58,2017,11,64.0,58.0,65,55
58,2017,12,71.0,57.0,65,55
59,2017,1,64.0,60.0,65,55
59,2017,2,64.0,61.0,65,55
59,2017,3,64.0,61.0,65,55
59,2017,4,66.0,63.0,65,55
59,2017,5,64.0,61.0,65,55
59,2017,6,65.0,61.0,65,55
59,2017,7,64.0,62.0,65,55
59,2017,8,64.0,59.0,65,55
59,2017,9,63.0,59.0,65,55
59,2017,10,65.0,61.0,65,55
59,2017,11,64.0,58.0,65,55
59,2017,12,63.0,57.0,65,55
60,2017,1,65.0,61.0,50,40
60,2017,2,65.0,61.0,50,40
60,2017,3,65.0,60.0,50,40
60,2017,4,69.0,67.0,50,40
60,2017,5,71.0,69.0,50,40
60,2017,6,62.0,55.0,50,40
60,2017,7,66.0,59.0,50,40
60,2017,8,65.0,59.0,50,40
60,2017,9,65.0,59.0,50,40
60,2017,10,64.0,58.0,50,40
60,2017,11,64.0,59.0,50,40
60,2017,12,65.0,60.0,50,40
61,2017,1,54.0,53.0,65,55
61,2017,2,54.0,53.0,65,55
61,2017,3,54.0,53.0,65,55
61,2017,4,63.0,55.0,65,55
61,2017,5,62.0,55.0,65,55
61,2017,6,60.0,55.0,65,55
61,2017,7,54.0,53.0,65,55
61,2017,8,59.0,53.0,65,55
61,2017,9,63.0,61.0,65,55
61,2017,10,65.0,63.0,65,55
61,2017,11,65.0,64.0,65,55
61,2017,12,64.0,64.0,65,55
62,2017,1,85.0,92.0,65,55
62,2017,2,85.0,93.0,65,55
62,2017,3,68.0,58.0,65,55
62,2017,4,79.0,86.0,65,55
62,2017,5,85.0,93.0,65,55
62,2017,6,68.0,61.0,65,55
62,2017,7,73.0,72.0,65,55
62,2017,8,77.0,76.0,65,55
62,2017,9,75.0,67.0,65,55
62,2017,10,75.0,71.0,65,55
62,2017,11,70.0,61.0,65,55
62,2017,12,74.0,77.0,65,55
63,2017,1,78.0,79.0,65,55
63,2017,2,75.0,75.0,65,55
63,2017,3,75.0,75.0,65,55
63,2017,4,72.0,72.0,65,55
63,2017,5,73.0,74.0,65,55
63,2017,6,73.0,73.0,65,55
63,2017,7,71.0,71.0,65,55
63,2017,8,72.0,72.0,65,55
63,2017,9,73.0,74.0,65,55
63,2017,10,72.0,73.0,65,55
63,2017,11,75.0,73.0,65,55
63,2017,12,73.0,74.0,65,55
64,2017,1,68.0,69.0,50,40
64,2017,2,68.0,67.0,50,40
64,2017,3,67.0,67.0,50,40
64,2017,4,70.0,71.0,50,40
64,2017,5,68.0,68.0,50,40
64,2017,6,72.0,71.0,50,40
64,2017,7,72.0,72.0,50,40
64,2017,8,71.0,71.0,50,40
64,2017,9,73.0,71.0,50,40
64,2017,10,71.0,71.0,50,40
64,2017,11,71.0,71.0,50,40
64,2017,12,70.0,70.0,50,40
65,2017,1,68.0,63.0,75,70
65,2017,2,60.0,61.0,75,70
65,2017,3,62.0,52.0,75,70
65,2017,4,60.0,53.0,75,70
65,2017,5,67.0,67.0,75,70
65,2017,6,62.0,55.0,75,70
65,2017,7,62.0,56.0,75,70
65,2017,8,62.0,55.0,75,70
65,2017,9,61.0,54.0,75,70
65,2017,10,60.0,52.0,75,70
65,2017,11,60.0,53.0,75,70
65,2017,12,60.0,53.0,75,70
66,2017,1,58.0,53.0,75,70
66,2017,2,57.0,53.0,75,70
66,2017,3,59.0,53.0,75,70
66,2017,4,60.0,55.0,75,70
66,2017,5,60.0,55.0,75,70
66,2017,6,61.0,57.0,75,70
66,2017,7,60.0,60.0,75,70
66,2017,8,60.0,57.0,75,70
66,2017,9,58.0,55.0,75,70
66,2017,10,56.0,51.0,75,70
66,2017,11,56.0,51.0,75,70
66,2017,12,57.0,52.0,75,70
67,2017,1,65.0,55.0,55,45
67,2017,2,64.0,55.0,55,45
67,2017,3,64.0,55.0,55,45
67,2017,4,65.0,56.0,55,45
67,2017,5,62.0,55.0,55,45
67,2017,6,64.0,65.0,55,45
67,2017,7,66.0,64.0,55,45
67,2017,8,66.0,66.0,55,45
67,2017,9,64.0,65.0,55,45
67,2017,10,61.0,55.0,55,45
67,2017,11,62.0,55.0,55,45
67,2017,12,63.0,57.0,55,45
68,2017,1,70.0,66.0,75,70
68,2017,2,71.0,68.0,75,70
68,2017,3,71.0,67.0,75,70
68,2017,4,72.0,67.0,75,70
68,2017,5,70.0,67.0,75,70
68,2017,6,73.0,69.0,75,70
68,2017,7,74.0,71.0,75,70
68,2017,8,73.0,68.0,75,70
68,2017,9,70.0,67.0,75,70
68,2017,10,69.0,65.0,75,70
68,2017,11,70.0,66.0,75,70
68,2017,12,70.0,67.0,75,70
69,2017,1,72.0,68.0,65,55
69,2017,2,72.0,67.0,65,55
69,2017,3,70.0,66.0,65,55
69,2017,4,71.0,66.0,65,55
69,2017,5,70.0,66.0,65,55
69,2017,6,72.0,69.0,65,55
69,2017,7,73.0,69.0,65,55
69,2017,8,72.0,68.0,65,55
69,2017,9,72.0,67.0,65,55
69,2017,10,72.0,67.0,65,55
69,2017,11,72.0,67.0,65,55
69,2017,12,72.0,67.0,65,55
0,2018,1,62.0,62.0,55,45
0,2018,2,60.0,59.0,55,45
0,2018,3,59.0,58.0,55,45
0,2018,4,60.0,60.0,55,45
0,2018,5,65.0,65.0,55,45
0,2018,6,67.0,67.0,55,45
0,2018,7,68.0,67.0,55,45
0,2018,8,68.0,67.0,55,45
0,2018,9,70.0,69.0,55,45
0,2018,10,67.0,67.0,55,45
0,2018,11,67.0,67.0,55,45
0,2018,12,68.0,67.0,55,45
1,2018,1,55.0,53.0,65,55
1,2018,2,59.0,52.0,65,55
1,2018,3,59.0,56.0,65,55
1,2018,4,55.0,54.0,65,55
1,2018,5,55.0,66.0,65,55
1,2018,6,51.0,49.0,65,55
1,2018,7,59.0,56.0,65,55
1,2018,8,74.0,69.0,65,55
1,2018,9,62.0,59.0,65,55
1,2018,10,61.0,59.0,65,55
1,2018,11,60.0,58.0,65,55
1,2018,12,59.0,56.0,65,55
2,2018,1,74.0,67.0,55,45
2,2018,2,75.0,68.0,55,45
2,2018,3,77.0,71.0,55,45
2,2018,4,76.0,69.0,55,45
2,2018,5,75.0,70.0,55,45
2,2018,6,77.0,73.0,55,45
2,2018,7,77.0,72.0,55,45
2,2018,8,75.0,71.0,55,45
2,2018,9,74.0,69.0,55,45
2,2018,10,62.0,56.0,55,45
2,2018,11,63.0,57.0,55,45
2,2018,12,56.0,50.0,55,45
3,2018,1,65.0,59.0,65,55
3,2018,2,68.0,60.0,65,55
3,2018,3,67.0,61.0,65,55
3,2018,4,67.0,62.0,65,55
3,2018,5,67.0,61.0,65,55
3,2018,6,67.0,62.0,65,55
3,2018,7,67.0,62.0,65,55
3,2018,8,67.0,62.0,65,55
3,2018,9,67.0,62.0,65,55
3,2018,10,67.0,62.0,65,55
3,2018,11,67.0,62.0,65,55
3,2018,12,67.0,62.0,65,55
4,2018,1,65.0,56.0,75,70
4,2018,2,65.0,56.0,75,70
4,2018,3,65.0,57.0,75,70
4,2018,4,64.0,57.0,75,70
4,2018,5,62.0,57.0,75,70
4,2018,6,63.0,57.0,75,70
4,2018,7,63.0,57.0,75,70
4,2018,8,63.0,57.0,75,70
4,2018,9,63.0,58.0,75,70
4,2018,10,62.0,56.0,75,70
4,2018,11,62.0,57.0,75,70
4,2018,12,62.0,57.0,75,70
5,2018,1,71.0,64.0,65,55
5,2018,2,71.0,65.0,65,55
5,2018,3,71.0,64.0,65,55
5,2018,4,71.0,65.0,65,55
5,2018,5,71.0,65.0,65,55
5,2018,6,72.0,66.0,65,55
5,2018,7,73.0,67.0,65,55
5,2018,8,73.0,67.0,65,55
5,2018,9,72.0,66.0,65,55
5,2018,10,72.0,65.0,65,55
5,2018,11,72.0,65.0,65,55
5,2018,12,72.0,66.0,65,55
6,2018,1,59.0,54.0,50,40
6,2018,2,60.0,55.0,50,40
6,2018,3,60.0,54.0,50,40
6,2018,4,58.0,53.0,50,40
6,2018,5,59.0,54.0,50,40
6,2018,6,60.0,54.0,50,40
6,2018,7,61.0,54.0,50,40
6,2018,8,60.0,54.0,50,40
6,2018,9,58.0,53.0,50,40
6,2018,10,59.0,53.0,50,40
6,2018,11,59.0,53.0,50,40
6,2018,12,58.0,53.0,50,40
7,2018,1,66.0,62.0,75,70
7,2018,2,66.0,63.0,75,70
7,2018,3,66.0,62.0,75,70
7,2018,4,65.0,61.0,75,70
7,2018,5,65.0,62.0,75,70
7,2018,6,66.0,64.0,75,70
7,2018,7,68.0,64.0,75,70
7,2018,8,67.0,64.0,75,70
7,2018,9,68.0,66.0,75,70
7,2018,10,67.0,62.0,75,70
7,2018,11,67.0,63.0,75,70
7,2018,12,68.0,64.0,75,70
8,2018,1,54.0,54.0,50,40
8,2018,2,51.0,58.0,50,40
8,2018,3,61.0,67.0,50,40
8,2018,4,50.0,55.0,50,40
8,2018,5,47.0,57.0,50,40
8,2018,6,70.0,65.0,50,40
8,2018,7,70.0,65.0,50,40
8,2018,8,69.0,66.0,50,40
8,2018,9,69.0,65.0,50,40
8,2018,10,68.0,62.0,50,40
8,2018,11,65.0,29.0,50,40
8,2018,12,64.0,61.0,50,40
9,2018,1,63.0,57.0,55,45
9,2018,2,64.0,58.0,55,45
9,2018,3,64.0,57.0,55,45
9,2018,4,62.0,55.0,55,45
9,2018,5,62.0,55.0,55,45
9,2018,6,66.0,61.0,55,45
9,2018,7,67.0,62.0,55,45
9,2018,8,66.0,61.0,55,45
9,2018,9,62.0,56.0,55,45
9,2018,10,63.0,54.0,55,45
9,2018,11,64.0,57.0,55,45
9,2018,12,62.0,57.0,55,45
10,2018,1,71.0,61.0,50,40
10,2018,2,70.0,61.0,50,40
10,2018,3,68.0,61.0,50,40
10,2018,4,55.0,54.0,50,40
10,2018,5,35.0,31.0,50,40
10,2018,6,32.0,31.0,50,40
10,2018,7,47.0,46.0,50,40
10,2018,8,56.0,55.0,50,40
10,2018,9,60.0,59.0,50,40
10,2018,10,56.0,56.0,50,40
10,2018,11,59.0,59.0,50,40
10,2018,12,58.0,57.0,50,40
11,2018,1,77.0,74.0,75,70
11,2018,2,77.0,74.0,75,70
11,2018,3,77.0,75.0,75,70
11,2018,4,77.0,74.0,75,70
11,2018,5,76.0,74.0,75,70
11,2018,6,76.0,74.0,75,70
11,2018,7,76.0,74.0,75,70
11,2018,8,76.0,73.0,75,70
11,2018,9,76.0,74.0,75,70
11,2018,10,76.0,74.0,75,70
11,2018,11,77.0,74.0,75,70
11,2018,12,77.0,74.0,75,70
12,2018,1,79.0,79.0,65,55
12,2018,2,80.0,79.0,65,55
12,2018,3,74.0,71.0,65,55
12,2018,4,62.0,56.0,65,55
12,2018,5,60.0,49.0,65,55
12,2018,6,60.0,52.0,65,55
12,2018,7,60.0,51.0,65,55
12,2018,8,67.0,65.0,65,55
12,2018,9,63.0,56.0,65,55
12,2018,10,64.0,58.0,65,55
12,2018,11,70.0,68.0,65,55
12,2018,12,65.0,63.0,65,55
13,2018,1,76.0,69.0,65,55
13,2018,2,75.0,70.0,65,55
13,2018,3,77.0,72.0,65,55
13,2018,4,77.0,72.0,65,55
13,2018,5,75.0,71.0,65,55
13,2018,6,74.0,69.0,65,55
13,2018,7,75.0,68.0,65,55
13,2018,8,75.0,68.0,65,55
13,2018,9,75.0,69.0,65,55
13,2018,10,75.0,67.0,65,55
13,2018,11,75.0,68.0,65,55
13,2018,12,75.0,69.0,65,55
14,2018,1,64.0,66.0,55,45
14,2018,2,71.0,69.0,55,45
14,2018,3,73.0,71.0,55,45
14,2018,4,73.0,72.0,55,45
14,2018,5,66.0,61.0,55,45
14,2018,6,61.0,60.0,55,45
14,2018,7,66.0,66.0,55,45
14,2018,8,66.0,64.0,55,45
14,2018,9,52.0,49.0,55,45
14,2018,10,58.0,58.0,55,45
14,2018,11,54.0,55.0,55,45
14,2018,12,52.0,53.0,55,45
15,2018,1,71.0,72.0,65,55
15,2018,2,67.0,69.0,65,55
15,2018,3,68.0,69.0,65,55
15,2018,4,74.0,71.0,65,55
15,2018,5,71.0,73.0,65,55
15,2018,6,72.0,68.0,65,55
15,2018,7,73.0,68.0,65,55
15,2018,8,68.0,68.0,65,55
15,2018,9,74.0,71.0,65,55
15,2018,10,72.0,73.0,65,55
15,2018,11,72.0,73.0,65,55
15,2018,12,62.0,64.0,65,55
16,2018,1,75.0,67.0,55,45
16,2018,2,81.0,80.0,55,45
16,2018,3,65.0,61.0,55,45
16,2018,4,62.0,56.0,55,45
16,2018,5,61.0,55.0,55,45
16,2018,6,61.0,55.0,55,45
16,2018,7,59.0,53.0,55,45
16,2018,8,81.0,80.0,55,45
16,2018,9,58.0,57.0,55,45
16,2018,10,64.0,64.0,55,45
16,2018,11,66.0,67.0,55,45
16,2018,12,68.0,64.0,55,45
17,2018,1,71.0,65.0,65,55
17,2018,2,72.0,67.0,65,55
17,2018,3,76.0,71.0,65,55
17,2018,4,76.0,73.0,65,55
17,2018,5,73.0,70.0,65,55
17,2018,6,70.0,65.0,65,55
17,2018,7,70.0,65.0,65,55
17,2018,8,73.0,68.0,65,55
17,2018,9,72.0,67.0,65,55
17,2018,10,70.0,63.0,65,55
17,2018,11,71.0,64.0,65,55
17,2018,12,72.0,63.0,65,55
18,2018,1,67.0,60.0,50,40
18,2018,2,67.0,62.0,50,40
18,2018,3,67.0,62.0,50,40
18,2018,4,67.0,63.0,50,40
18,2018,5,65.0,61.0,50,40
18,2018,6,65.0,59.0,50,40
18,2018,7,66.0,57.0,50,40
18,2018,8,67.0,59.0,50,40
18,2018,9,67.0,61.0,50,40
18,2018,10,66.0,55.0,50,40
18,2018,11,67.0,57.0,50,40
18,2018,12,67.0,58.0,50,40
19,2018,1,68.0,60.0,55,45
19,2018,2,68.0,62.0,55,45
19,2018,3,68.0,63.0,55,45
19,2018,4,67.0,63.0,55,45
19,2018,5,66.0,62.0,55,45
19,2018,6,67.0,64.0,55,45
19,2018,7,66.0,60.0,55,45
19,2018,8,66.0,60.0,55,45
19,2018,9,65.0,60.0,55,45
19,2018,10,64.0,58.0,55,45
19,2018,11,59.0,58.0,55,45
19,2018,12,48.0,59.0,55,45
20,2018,1,53.0,52.0,50,40
20,2018,2,53.0,53.0,50,40
20,2018,3,53.0,53.0,50,40
20,2018,4,55.0,58.0,50,40
20,2018,5,55.0,57.0,50,40
20,2018,6,53.0,53.0,50,40
20,2018,7,57.0,56.0,50,40
20,2018,8,53.0,53.0,50,40
20,2018,9,58.0,58.0,50,40
20,2018,10,62.0,62.0,50,40
20,2018,11,62.0,62.0,50,40
20,2018,12,62.0,62.0,50,40
21,2018,1,66.0,56.0,65,55
21,2018,2,66.0,58.0,65,55
